,Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
903,10413,78,1.0,34.90916277394521,20.35789124212861,6.0,6,9.0,1973,0.092290642,B,B,21,4346,2,165.0,1,2,B
4854,8975,23,2.0,54.813032334341976,,1.0,10,12.0,2016,0.034656082,B,B,0,168,0,,0,0,B
2336,3862,1,2.0,64.9669857639587,65.6572491587659,0.0,8,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
3547,8334,34,2.0,56.9462628298939,32.07274432770187,9.0,9,17.0,2000,0.069753361,B,B,53,13670,4,,1,11,B
2985,1097,23,1.0,37.917888985277045,38.77762867229847,1.0,10,12.0,2013,0.034656082,B,B,0,168,0,,0,0,B
978,9212,121,3.0,67.35340643632648,47.10108548543403,7.0,12,12.0,1976,0.212515361,B,B,19,3293,16,628.0,3,7,B
4989,13069,1,2.0,61.747207820492285,,0.0,5,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
2533,14610,26,2.0,77.82818763612575,41.30025075658016,14.0,15,17.0,2015,0.0,B,B,36,6714,2,2672.0,0,2,B
3351,1161,27,1.0,41.88883468685247,,1.0,9,1.0,2016,0.017647053,B,B,2,469,0,,0,0,B
4035,227,2,1.0,35.40036771608469,22.38735060270397,5.0,6,9.0,1969,0.130617806,B,B,39,10418,9,900.0,1,9,B
4132,15836,23,1.0,47.25453674477815,18.422295171870264,10.0,16,17.0,2008,0.075778755,B,B,6,1437,3,,0,2,B
3519,6449,23,2.0,62.15000161643722,,1.0,14,24.0,1977,0.034656082,B,B,0,168,0,,0,0,B
4274,5682,81,2.0,67.57557072998043,32.91770390461185,9.0,13,17.0,2010,0.006076152,B,B,30,5285,0,645.0,6,6,B
721,13978,30,1.0,39.877152334710296,,1.0,18,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
3890,9009,6,1.0,42.68116476379348,39.048610517023896,1.0,7,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
2514,5118,155,3.0,73.25979700240131,53.26537045321884,10.0,3,5.0,1926,0.042307271,B,B,17,2810,9,4849.0,3,6,B
3061,2790,3,2.0,79.51024617457831,41.19045541037004,13.0,5,15.0,2013,0.050900058,B,B,43,10621,1,30.0,2,3,B
3852,11780,151,1.0,34.48757737851942,18.90730371305948,6.0,6,5.0,1960,0.236108458,B,B,16,3893,27,,3,10,B
2470,3275,37,1.0,61.64644399390726,20.153498685780303,16.0,9,10.0,2011,0.127811589,B,B,28,7287,5,320.0,1,3,B
4110,1686,62,3.0,137.65321074717082,136.92109030501337,0.0,4,3.0,1977,0.072157581,B,B,2,629,1,,0,0,A
170,7248,37,2.0,49.340231291020594,29.65153422163452,5.0,9,14.0,1973,0.178916796,B,B,18,3594,4,192.0,1,5,B
509,16335,100,2.0,44.45974833505619,28.224575835913026,5.0,8,9.0,1968,0.200146802,B,B,23,3975,8,770.0,2,0,B
139,11260,46,2.0,46.81377639633951,31.883008445190377,5.0,4,5.0,1968,0.0,B,B,47,11319,0,1145.0,3,5,B
4949,10601,62,2.0,43.93073517715511,26.37791031278286,5.0,2,5.0,1967,0.386771659,B,B,5,1135,0,,0,0,A
2176,4940,67,2.0,51.1355123332172,35.94833229924701,9.0,11,12.0,1977,0.100455735,B,B,43,7227,0,,1,6,A
1145,16191,52,1.0,39.8334101825081,20.481255717382897,9.0,8,16.0,1986,0.371148999,B,B,34,7065,1,750.0,2,5,B
87,5427,48,3.0,68.58652194847812,49.307253728914105,6.0,8,12.0,1982,0.041124634,B,B,46,9515,5,,1,10,B
4784,15220,9,1.0,37.84917234145844,23.68249144638565,7.0,5,17.0,1997,0.161531741,B,B,25,5648,1,30.0,2,4,B
802,1698,13,3.0,77.95697471613137,47.30688819728535,10.0,19,22.0,2001,0.090799103,B,B,74,19083,2,,5,15,B
11,13270,9,3.0,80.59947151905445,,1.0,4,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
2772,9342,98,2.0,55.77208345602239,31.76740865778942,9.0,11,17.0,2005,0.195781053,B,B,23,5212,6,,3,2,B
2554,1228,6,2.0,70.5774392965824,,1.0,7,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
670,5132,6,1.0,39.35238606819616,,1.0,12,1.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
262,6194,56,1.0,40.102469685330966,18.523336171759357,8.0,3,17.0,1986,0.0,B,B,23,5067,4,,2,6,B
3861,16737,37,1.0,40.93623001391845,22.130099039083067,7.0,11,17.0,2006,0.178916796,B,B,18,3594,4,192.0,1,5,B
3618,15195,1,3.0,80.55397401128681,,0.0,9,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
1459,7577,115,2.0,47.08394719262875,29.63015311272891,5.0,4,5.0,1962,1.8e-09,B,B,16,3681,73,1815.0,2,5,B
3494,946,18,1.0,44.76991680609955,23.175812118735,8.0,15,14.0,1988,0.0,B,B,30,5562,0,,0,5,A
2050,9553,1,1.0,50.788377651243394,,0.0,17,24.0,1977,0.007122317,B,B,1,264,0,,0,1,B
1497,14320,27,1.0,39.449662718352,,0.0,8,19.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
4808,13305,73,1.0,47.48615091904804,44.34693531879008,1.0,10,10.0,2015,0.042031587,B,B,37,6856,84,1940.0,2,5,B
1330,5125,1,3.0,67.73573890782153,38.51992880636123,8.0,16,14.0,1989,0.025609157,B,B,33,5261,0,240.0,3,1,B
1467,5994,52,1.0,34.49935846002646,19.056583344847954,5.0,4,4.0,1961,0.371148999,B,B,34,7065,1,750.0,2,5,B
926,10266,23,3.0,78.70514518523436,78.95987403899757,1.0,4,3.0,2015,0.034656082,B,B,0,168,0,,0,0,B
693,6770,74,2.0,81.33754907072266,,1.0,13,1.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
4065,5805,2,2.0,45.57562513738901,29.053420284372677,5.0,3,5.0,1966,0.0,B,B,33,7425,1,,2,5,B
4809,16283,93,1.0,47.43300000241192,17.383994110733695,10.0,19,24.0,2013,0.050900058,B,B,43,10621,1,30.0,2,3,B
492,8426,6,1.0,40.14086134006104,5.759836648343456,1.0,15,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
3692,13468,47,1.0,34.60549624733205,22.565666736260443,6.0,8,9.0,1969,0.298204575,B,B,16,4048,3,,1,3,B
1064,7440,190,2.0,48.185946703560674,33.48783491239236,5.0,3,9.0,1966,0.0,B,B,30,7538,87,4702.0,5,5,B
607,14049,58,2.0,45.91764782201653,31.72984793322341,5.0,1,9.0,1971,0.050755569,B,B,24,5469,1,145.0,0,1,B
298,10805,48,2.0,53.74609695008119,31.36254529233618,8.0,12,16.0,1983,0.041124634,B,B,46,9515,5,,1,10,B
4034,4244,27,1.0,40.184429404828585,19.736195709269488,7.0,10,14.0,2000,0.041116354,B,B,53,14892,4,,1,4,B
1120,16027,98,2.0,53.617555576062266,34.9723058078078,9.0,9,17.0,2003,0.195781053,B,B,23,5212,6,,3,2,B
564,10516,113,1.0,34.94243719675503,20.97707844442855,6.0,2,9.0,1972,0.050755569,B,B,24,5469,1,145.0,0,1,B
3405,9143,101,1.0,32.317149088811654,22.382247518340144,5.0,10,9.0,1967,0.225824954,A,B,41,6558,7,1548.0,3,2,B
252,7340,1,3.0,87.40219912451137,85.42636483159407,1.0,8,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
4694,9316,155,2.0,58.2747111240361,37.38276619183234,7.0,5,5.0,1959,0.042307271,B,B,17,2810,9,4849.0,3,6,B
4430,2166,79,1.0,35.81024342317429,18.988108348133487,6.0,2,9.0,1967,0.050755569,B,B,24,5469,1,145.0,0,1,B
3562,13649,35,2.0,48.2197400784446,31.283301798479208,6.0,5,9.0,1971,0.089039719,B,B,33,7976,5,,0,11,B
1110,2861,98,2.0,48.61217620613429,33.7851576116225,5.0,4,5.0,1966,0.195781053,B,B,23,5212,6,,3,2,B
1979,8845,203,2.0,50.417709324085074,27.58797092934184,7.0,5,4.0,1977,0.015016892,B,B,17,3079,59,2890.0,0,8,B
4324,8469,167,3.0,50.90270728796192,33.92377006433001,5.0,4,5.0,1956,0.050272014,B,B,21,4231,14,1020.0,0,3,B
246,5905,62,1.0,49.83759525972453,,1.0,6,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A
324,11757,29,2.0,46.832068409810894,33.32686008088317,5.0,3,5.0,1964,0.069660344,B,B,31,6119,4,,1,2,B
1483,15759,17,2.0,57.6018699737095,37.74474320489497,10.0,78,22.0,1989,0.0,B,B,25,5027,4,46.0,1,1,B
2098,1467,103,3.0,78.90748783744003,51.960540727713536,9.0,1,17.0,2001,0.151346216,B,A,32,5889,10,830.0,4,1,B
1478,12046,46,1.0,38.40920209811358,21.62984108493286,9.0,12,22.0,2000,0.188783766,B,B,31,6137,4,,0,1,B
2853,16528,62,1.0,37.69452460380709,21.387218622239228,8.0,7,9.0,1976,0.002211665,B,B,39,7614,3,,1,5,A
3666,13306,26,1.0,37.19061649339538,25.169628723097286,5.0,7,9.0,1966,0.1363303,B,B,30,6141,10,262.0,3,6,B
4232,1965,170,3.0,61.68213894646274,39.23364920606232,6.0,9,9.0,1970,0.21843974,B,B,21,4472,6,1450.0,4,7,A
1530,7889,23,1.0,56.88576330572571,55.88186120412178,0.0,5,6.0,1977,0.014072961,B,B,2,475,0,,0,0,B
2028,7940,61,3.0,64.99196741087259,45.20696362833936,6.0,3,9.0,1978,0.300322518,B,B,52,10311,6,,1,9,B
4735,14199,23,1.0,42.24123578321651,,1.0,15,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
3307,15963,48,1.0,43.21995087341279,21.92907163735461,8.0,14,14.0,1986,0.041124634,B,B,46,9515,5,,1,10,B
3787,14963,66,1.0,39.4349164324314,37.54969860375533,1.0,12,14.0,1974,0.111627393,B,B,50,12238,8,1970.0,2,3,B
579,2740,27,1.0,45.07973134965165,45.36792042199732,10.0,15,17.0,2015,0.072157581,B,B,2,629,1,,0,0,A
2589,6044,88,3.0,86.65714338850424,,1.0,17,17.0,1977,0.127375905,B,B,43,8429,3,,3,9,B
2145,1735,25,3.0,81.90602448497866,,1.0,4,24.0,1977,0.069753361,B,B,53,13670,4,,1,11,B
348,4568,54,2.0,42.77517622883904,27.75189744956837,5.0,4,5.0,1966,0.006076152,B,B,30,5285,0,645.0,6,6,B
2053,9862,88,1.0,36.173504946841405,20.03631568958179,8.0,11,9.0,1974,0.127375905,B,B,43,8429,3,,3,9,B
850,8169,61,2.0,66.23281408100944,,0.0,5,0.0,1977,0.300322518,B,B,52,10311,6,,1,9,B
4040,15077,134,2.0,61.66440554905768,,1.0,8,1.0,2016,0.212515361,B,B,19,3293,16,628.0,3,7,B
3456,10610,185,1.0,38.21588171449643,20.535361647965274,7.0,8,17.0,2003,0.025609157,B,B,33,5261,0,240.0,3,1,B
3411,5924,83,1.0,33.82542209161444,22.45127866699874,6.0,3,5.0,1960,0.0077202819999999,B,B,38,4788,2,,0,4,B
344,9031,92,2.0,39.34177050211407,21.23154919398652,7.0,6,12.0,1972,0.460556389,B,B,20,4386,14,,1,5,B
4009,4301,44,2.0,60.68246576789922,37.55960236019028,10.0,16,22.0,2014,0.232205084,B,B,24,4860,1,80.0,0,3,B
1011,2549,41,4.0,64.88720391979136,48.4497446658601,5.0,4,9.0,1966,0.175054867,B,B,36,10055,3,,1,0,B
3895,9991,27,3.0,78.03231040061465,,1.0,9,12.0,1977,0.072157581,B,B,2,629,1,,0,0,A
889,9710,27,2.0,58.8862923858058,60.727617034969775,0.0,13,0.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
66,10170,48,2.0,47.863789962737634,33.84667883716051,6.0,12,12.0,1982,0.041124634,B,B,46,9515,5,,1,10,B
2276,14358,67,1.0,43.85707863238357,46.22643307356097,1.0,20,22.0,1977,0.0077202819999999,B,B,38,4788,2,,0,4,B
3371,13935,141,1.0,36.7489653140182,20.626001391687662,6.0,4,5.0,1967,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B
915,14108,17,1.0,32.23332778490517,20.974667932043825,7.0,7,9.0,1967,0.0,B,B,18,3374,5,620.0,1,2,B
1577,15197,57,1.0,43.372893505032046,19.42277481778803,10.0,3,10.0,2003,0.133215333,B,B,49,11395,3,1406.0,3,4,A
2571,13313,47,3.0,74.82877011499964,43.68032501359493,10.0,18,17.0,2009,0.197367951,B,B,8,2423,1,32.0,0,1,B
4750,230,53,2.0,58.1265996957742,56.44746525550964,1.0,4,19.0,2018,0.049637257,B,B,34,7759,0,229.0,1,3,B
1587,8958,90,2.0,47.8387153232521,33.36032165299808,5.0,5,5.0,1967,0.265088676,B,B,37,5288,0,1937.0,3,2,B
1438,607,24,2.0,38.4411632957116,25.028731513426965,7.0,4,9.0,1964,0.111627393,B,B,50,12238,8,1970.0,2,3,B
3047,8674,135,1.0,33.35779588583981,20.00432832839266,5.0,11,9.0,1972,0.007658515,B,B,35,7077,56,2301.0,3,19,B
1801,4836,0,3.0,57.966828817377845,37.290753088037846,5.0,3,8.0,1963,0.319809354,B,B,25,4756,16,2857.0,5,8,B
2121,13543,167,3.0,80.22072039829618,51.68709687016006,7.0,5,5.0,1959,0.050272014,B,B,21,4231,14,1020.0,0,3,B
1443,14260,37,2.0,45.08029927620226,31.3639592896544,6.0,3,9.0,1974,0.127811589,B,B,28,7287,5,320.0,1,3,B
413,821,46,2.0,47.57343923240528,30.57739952226616,6.0,9,9.0,1971,0.0,B,B,47,11319,0,1145.0,3,5,B
677,3249,70,1.0,36.04589052068201,21.59877795600963,7.0,8,9.0,1974,0.002211665,B,B,39,7614,3,,1,5,A
1760,245,20,1.0,39.59230644298132,20.344615017495205,9.0,8,12.0,1970,0.019508796,B,B,37,7687,11,176.0,5,5,B
4362,3352,113,1.0,78.24039417529103,75.5955757782687,0.0,5,12.0,2017,0.050755569,B,B,24,5469,1,145.0,0,1,B
3834,2421,148,2.0,54.06569450368186,34.45649259611906,8.0,12,17.0,1986,0.313924552,B,B,22,4625,11,3855.0,2,10,B
3997,1860,129,1.0,35.85425786368333,21.93062274839836,9.0,8,16.0,1982,0.051942062,B,B,17,4017,7,800.0,2,0,B
2183,5836,22,2.0,63.49048809593928,,1.0,4,17.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B
1096,11089,6,1.0,40.9997034984312,,0.0,18,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
896,3601,30,1.0,42.04688631883095,44.17475861733945,1.0,13,11.0,2016,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
2749,12876,27,2.0,54.49107181674717,33.587619525656585,9.0,5,17.0,2012,0.011654127,B,B,4,915,0,,0,0,B
377,10544,105,1.0,39.39769472574144,22.276338220073733,10.0,9,12.0,1968,0.040242764,B,B,25,3478,11,2729.0,3,1,B
870,16315,52,3.0,80.57458408613198,48.891056287845046,10.0,19,17.0,1988,0.371148999,B,B,34,7065,1,750.0,2,5,B
1171,8550,178,2.0,44.640487589537706,24.76329549936511,5.0,6,5.0,1961,0.460556389,B,B,20,4386,14,,1,5,B
315,7734,129,1.0,36.205640925640544,19.572053389636096,9.0,11,12.0,1968,0.020741326,B,B,24,5613,5,1340.0,2,5,B
3087,12895,168,3.0,82.89317618876647,46.55486038121615,8.0,6,14.0,1982,0.341071945,B,B,27,5664,48,2300.0,3,11,B
1419,10449,53,1.0,32.58996477009076,17.25893793240056,5.0,4,9.0,1970,0.049637257,B,B,34,7759,0,229.0,1,3,B
3232,1202,26,1.0,42.88195197176105,25.75870380324873,6.0,2,12.0,1966,0.0,B,B,36,6714,2,2672.0,0,2,B
685,9157,58,3.0,94.87627719930524,,0.0,5,3.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
1158,8373,74,2.0,78.62221205458839,,1.0,9,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
4114,10604,191,1.0,56.7438446417274,32.96492516417073,9.0,15,16.0,1986,0.127375905,B,B,43,8429,3,,3,9,B
4449,16208,132,1.0,68.15572730271272,49.10558076640324,7.0,3,16.0,1979,0.306977489,B,B,27,5148,14,1575.0,5,7,B
3577,7306,23,2.0,64.56592977765885,,1.0,14,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
4068,15806,12,3.0,76.53652641376584,49.341327788929966,10.0,12,16.0,1984,0.090799103,B,B,74,19083,2,,5,15,B
4522,11390,27,1.0,37.91318591601504,19.319460416687484,8.0,3,17.0,1977,0.017647053,B,B,2,469,0,,0,0,B
4108,6543,6,2.0,78.00296983906003,,1.0,3,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
212,2780,27,2.0,70.09946487702874,,1.0,8,17.0,2019,0.072157581,B,B,2,629,1,,0,0,A
3746,9493,1,2.0,66.2871115020751,,0.0,4,0.0,1977,0.007122317,B,B,1,264,0,,0,1,B
168,16492,88,1.0,42.865265145509575,,0.0,18,0.0,1977,0.127375905,B,B,43,8429,3,,3,9,B
2428,15344,10,2.0,44.10875803924271,29.6100160852583,5.0,8,9.0,1972,0.282797669,B,B,33,8667,2,,0,6,B
3383,13801,23,1.0,41.88776945000716,,1.0,7,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
2031,14247,53,2.0,47.69955273695986,30.54543858793749,5.0,7,9.0,1970,0.313924552,B,B,22,4625,11,3855.0,2,10,B
895,9361,96,3.0,79.23918092270458,50.06269872212529,10.0,11,22.0,1997,0.041116354,B,B,53,14892,4,,1,4,B
2848,15975,61,3.0,64.54365752157776,42.65154108152244,7.0,10,9.0,1981,0.300322518,B,B,52,10311,6,,1,9,B
2419,7543,13,1.0,42.05271999246155,21.99831791312561,8.0,14,14.0,1997,0.090799103,B,B,74,19083,2,,5,15,B
3870,5381,27,2.0,59.35827040732472,56.89613565475114,8.0,18,17.0,1977,0.011654127,B,B,4,915,0,,0,0,B
3346,2214,34,1.0,44.534739144483005,40.77877476425483,0.0,3,25.0,2015,0.069753361,B,B,53,13670,4,,1,11,B
4687,6174,6,1.0,40.42494234106525,,1.0,6,17.0,2014,0.243204519,B,B,5,1564,0,540.0,0,0,B
4381,3258,1,2.0,61.36273478271861,,1.0,4,22.0,1977,0.007122317,B,B,1,264,0,,0,1,B
2684,12889,119,2.0,48.76420642868803,29.119185659944787,5.0,6,5.0,1964,0.000995363,B,B,42,7651,1,,1,5,B
2583,3061,30,2.0,66.20329032176707,,1.0,22,22.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
2338,8819,27,3.0,81.60607368160294,46.13444943790271,10.0,3,17.0,2015,0.011654127,B,B,4,915,0,,0,0,B
3927,12551,124,2.0,69.86074198232329,40.89833833725484,8.0,7,5.0,1953,0.16909109,B,B,19,3856,10,,2,5,B
1984,3889,8,1.0,36.970564574881394,22.35768158499832,6.0,6,12.0,1980,0.219006007,B,B,28,6746,3,,1,4,B
2794,15147,6,2.0,63.367317200458295,40.99588011533297,10.0,4,17.0,2018,0.243204519,B,B,5,1564,0,540.0,0,0,B
2461,798,63,1.0,48.285948376167056,5.441648048987648,1.0,25,1.0,2016,0.23861713,B,B,26,3889,6,705.0,3,6,B
4772,8412,27,2.0,69.46553469097705,65.3751115207031,11.0,2,2.0,1977,0.072157581,B,B,2,629,1,,0,0,A
3016,9398,58,2.0,70.99900775429991,,17.0,13,15.0,2020,0.43788524,B,B,23,5735,3,1084.0,0,5,B
4189,4247,35,1.0,36.707589817208905,19.419572167171868,6.0,13,12.0,1973,0.089039719,B,B,33,7976,5,,0,11,B
4328,2729,75,2.0,45.847350604016775,25.093653584154467,6.0,13,14.0,1977,0.122090347,B,B,29,6566,7,1894.0,4,0,B
4239,4695,1,1.0,40.19847184508317,21.807061075159822,10.0,12,17.0,2017,0.007122317,B,B,1,264,0,,0,1,B
2353,11130,17,3.0,57.934759696675606,41.3787356888664,5.0,6,5.0,1963,0.0,B,B,18,3374,5,620.0,1,2,B
4183,7673,9,2.0,58.08572088505226,36.658556129317326,10.0,9,22.0,1995,0.161531741,B,B,25,5648,1,30.0,2,4,B
387,14897,3,1.0,33.25521536544214,18.0162602507066,6.0,8,9.0,1973,0.050900058,B,B,43,10621,1,30.0,2,3,B
3342,1986,58,2.0,63.076112745202856,,1.0,14,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
4133,16267,11,2.0,47.35406382884665,31.484406895686817,6.0,2,9.0,1969,0.038692987,B,B,28,6533,1,1015.0,2,5,B
873,14740,111,2.0,46.01078633180929,28.76597623158145,5.0,6,9.0,1977,0.135649789,B,B,46,7960,6,350.0,3,11,B
4969,6866,84,2.0,45.24649489942665,33.3480027684782,6.0,2,9.0,1982,0.149666373,B,B,22,4789,2,4087.0,4,1,B
606,15738,129,1.0,42.76529160153119,17.890622860343804,8.0,7,22.0,2012,0.020741326,B,B,24,5613,5,1340.0,2,5,B
3821,12055,74,2.0,61.44071615862152,62.13607787416767,1.0,10,12.0,2017,0.309479124,B,B,35,7715,4,990.0,0,6,B
1265,15777,27,1.0,41.22307894813133,42.426247838899776,1.0,13,17.0,2015,0.011654127,B,B,4,915,0,,0,0,B
1464,9864,41,2.0,46.06823383809754,30.623305969792284,6.0,9,9.0,1977,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
3399,12717,56,2.0,48.85211455499908,30.114412127526432,6.0,6,12.0,1971,0.035145267,B,B,42,9292,3,2620.0,0,3,B
4500,14639,62,3.0,65.50632324548631,47.7438429598125,10.0,3,12.0,1975,0.002211665,B,B,39,7614,3,,1,5,A
4064,3821,53,1.0,30.96612456567489,19.73219578065021,6.0,1,5.0,1961,0.049637257,B,B,34,7759,0,229.0,1,3,B
3726,6932,23,1.0,56.53803146448446,,0.0,5,9.0,1977,0.014072961,B,B,2,475,0,,0,0,B
3853,7740,56,1.0,40.96957900317993,22.019286643492197,9.0,16,16.0,1988,0.0,B,B,23,5067,4,,2,6,B
4029,11971,169,2.0,67.94555137697529,69.26308549302902,1.0,2,2.0,2017,0.178916796,B,B,18,3594,4,192.0,1,5,B
3637,9139,27,2.0,43.6241110477055,24.653433145189947,6.0,4,5.0,1979,0.211401214,B,B,9,1892,0,,0,1,B
2955,16356,57,2.0,49.09996463612848,29.57872725472065,6.0,2,9.0,1974,0.133215333,B,B,49,11395,3,1406.0,3,4,A
4342,12640,6,2.0,54.62914192453746,31.48630808065044,97.0,4,17.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B
1568,8917,24,3.0,63.20827078442918,40.3589705172567,13.0,16,24.0,2014,0.111627393,B,B,50,12238,8,1970.0,2,3,B
594,4015,34,3.0,83.47455489160984,48.17824109183904,8.0,4,12.0,2000,0.069753361,B,B,53,13670,4,,1,11,B
1687,8494,21,3.0,35.585009560446366,34.67403727886364,6.0,8,9.0,1975,0.194489265,B,B,47,8004,3,125.0,3,5,B
2407,3958,38,2.0,76.72522422455049,42.963186917821744,1.0,15,15.0,2016,0.060753049,B,B,15,2787,2,520.0,0,7,B
3321,923,28,2.0,52.996130316337215,31.356390225503542,8.0,13,12.0,1970,0.118537385,B,B,30,6207,1,1183.0,1,0,B
472,10352,73,3.0,68.97055564689411,46.823889756138286,7.0,5,5.0,1928,0.042031587,B,B,37,6856,84,1940.0,2,5,B
3621,3268,6,3.0,79.24852186919153,3.0302996586659505,1.0,16,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
3514,12912,134,2.0,64.71121973020472,62.19484091633999,1.0,3,17.0,2017,0.212515361,B,B,19,3293,16,628.0,3,7,B
3361,179,67,1.0,38.62207850058471,22.660020720092174,6.0,11,9.0,1978,0.100455735,B,B,43,7227,0,,1,6,A
2562,4620,121,2.0,44.1058591687604,28.474609055991596,5.0,4,5.0,1962,0.049863387,B,B,18,3746,9,75.0,3,1,B
2043,16487,58,1.0,53.40025777732657,,1.0,7,9.0,2016,0.43788524,B,B,23,5735,3,1084.0,0,5,B
2937,4186,31,2.0,64.18396444683056,43.19848385728016,8.0,12,14.0,1977,0.0,B,B,23,3684,2,,0,4,B
323,6168,119,2.0,47.82746538271734,31.71677623387681,5.0,3,5.0,1961,0.000995363,B,B,42,7651,1,,1,5,B
1724,11494,27,3.0,113.050341197414,54.58634806653143,11.0,10,14.0,2002,0.041116354,B,B,53,14892,4,,1,4,B
533,5128,66,3.0,76.99803337561625,49.2076523980588,8.0,3,5.0,1961,0.161975568,B,A,31,7010,5,4508.0,3,7,B
3705,7585,66,3.0,77.38458950785724,47.04196612899492,10.0,16,16.0,1991,0.111627393,B,B,50,12238,8,1970.0,2,3,B
1916,13446,17,3.0,86.71766755579443,60.773024081075256,8.0,7,8.0,1959,0.0,B,B,25,5027,4,46.0,1,1,B
3830,7746,111,2.0,40.91014855596767,25.492626707040262,7.0,7,9.0,1965,0.1363303,B,B,30,6141,10,262.0,3,6,B
35,16079,11,4.0,70.4699405505211,44.73090601596763,6.0,6,9.0,1970,0.0001696759999999,B,B,36,5992,0,,1,1,B
2146,442,19,1.0,39.1893150012535,15.541983770093893,9.0,3,17.0,1993,0.000991363,B,B,33,6783,3,,1,9,B
2327,6779,98,2.0,54.971508534788846,30.93432712537425,11.0,13,16.0,1978,0.195781053,B,B,23,5212,6,,3,2,B
3099,9816,58,2.0,56.9361064855605,33.61704897738605,8.0,4,14.0,1996,0.1489038909999999,B,B,9,1952,1,1430.0,3,2,B
664,10574,23,3.0,66.47191800762235,64.60692391242944,1.0,5,1.0,2017,0.034656082,B,B,0,168,0,,0,0,B
4072,16319,46,2.0,43.03206575205556,25.177862103620548,6.0,13,12.0,1969,0.0,B,B,47,11319,0,1145.0,3,5,B
2209,3002,11,1.0,33.918848846620264,21.590498472491923,6.0,4,9.0,1970,0.0001696759999999,B,B,36,5992,0,,1,1,B
1081,12038,14,2.0,60.60078783431382,38.60861515824338,8.0,3,5.0,1958,0.042031587,B,B,37,6856,84,1940.0,2,5,B
1621,16775,27,2.0,76.89588810574809,40.96515745125488,12.0,10,12.0,2014,0.051815435,B,B,5,1227,0,,0,0,B
4980,11709,63,1.0,51.87244680148408,,1.0,23,22.0,2016,0.23861713,B,B,26,3889,6,705.0,3,6,B
376,7639,27,1.0,38.756506999921264,,1.0,7,1.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
1288,13135,30,3.0,65.43339811226687,64.66823615437197,1.0,4,4.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
4650,11280,57,2.0,53.144289244476255,,0.0,15,17.0,1977,0.407276235,A,B,9,1768,0,370.0,0,0,A
4607,12598,1,3.0,87.06207373560154,,10.0,17,22.0,2015,0.007122317,B,B,1,264,0,,0,1,B
194,5099,6,1.0,41.50104016449672,,0.0,18,0.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
2519,8148,53,1.0,41.26960611294832,22.627979290356464,8.0,11,24.0,2017,0.049637257,B,B,34,7759,0,229.0,1,3,B
3588,15855,78,3.0,82.03371737531909,45.671652064716405,12.0,19,17.0,2017,0.092290642,B,B,21,4346,2,165.0,1,2,B
791,7696,23,2.0,74.64631863190073,75.21441100136617,1.0,5,1.0,2015,0.014072961,B,B,2,475,0,,0,0,B
2551,802,1,3.0,84.35817699433218,,1.0,17,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
1015,8165,62,3.0,139.1015233124246,,20.0,4,3.0,2015,0.072157581,B,B,2,629,1,,0,0,A
4087,2978,66,2.0,47.46059316079141,32.996225127612576,5.0,6,9.0,1975,0.111627393,B,B,50,12238,8,1970.0,2,3,B
4743,9485,1,3.0,78.9912434730944,,0.0,11,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
